"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Temperature_Setpoint";"04.05.2025 21:34:11";30;1;45781898738.2755
"Temperature_In";"04.05.2025 21:34:11";15;1;45781898738.2755
"Temperature_Out";"04.05.2025 21:34:11";30.00268;1;45781898738.2755
"OR";"04.05.2025 21:34:12";75.15997;1;45781898749.9074
"Power";"04.05.2025 21:34:12";80;1;45781898749.9074
"Temperature_Setpoint";"04.05.2025 21:34:12";30;1;45781898749.9074
"Temperature_In";"04.05.2025 21:34:12";15;1;45781898749.9074
"Temperature_Out";"04.05.2025 21:34:12";30.00259;1;45781898749.9074
"OR";"04.05.2025 21:34:13";75.16029;1;45781898761.5394
"Power";"04.05.2025 21:34:13";80;1;45781898761.5394
"Temperature_Setpoint";"04.05.2025 21:34:13";30;1;45781898761.5394
"Temperature_In";"04.05.2025 21:34:13";15;1;45781898761.5394
"Temperature_Out";"04.05.2025 21:34:13";30.00249;1;45781898761.5394
"OR";"04.05.2025 21:34:14";75.16029;1;45781898773.1829
"Power";"04.05.2025 21:34:14";80;1;45781898773.1829
"Temperature_Setpoint";"04.05.2025 21:34:14";30;1;45781898773.1829
"Temperature_In";"04.05.2025 21:34:14";15;1;45781898773.1829
"Temperature_Out";"04.05.2025 21:34:14";30.00242;1;45781898773.1829
"OR";"04.05.2025 21:34:15";75.16063;1;45781898784.8264
"Power";"04.05.2025 21:34:15";80;1;45781898784.8264
"Temperature_Setpoint";"04.05.2025 21:34:15";30;1;45781898784.8264
"Temperature_In";"04.05.2025 21:34:15";15;1;45781898784.8264
"Temperature_Out";"04.05.2025 21:34:15";30.00235;1;45781898784.8264
"OR";"04.05.2025 21:34:16";75.16094;1;45781898796.4699
"Power";"04.05.2025 21:34:16";80;1;45781898796.4699
"Temperature_Setpoint";"04.05.2025 21:34:16";30;1;45781898796.4699
"Temperature_In";"04.05.2025 21:34:16";15;1;45781898796.4699
"Temperature_Out";"04.05.2025 21:34:16";30.00227;1;45781898796.4699
